PATCH,CATEGORY,ORDINAL RANK,PERCENT VALUE,HERO NAME
7.06,Most banned in first ban phase,94,1,Alchemist
7.06,Most banned in first ban phase,95,1,Templar Assassin
7.06,Most banned in first ban phase,96,1,Wraith King
7.06,Most banned in first ban phase,97,1,Shadow Fiend
7.06,Most banned in first ban phase,98,1,Anti-Mage
7.06,Most banned in first ban phase,99,1,Queen of Pain
7.06,Most banned in first ban phase,100,1,Lina
7.06,Most banned in first ban phase,101,1,No Ban
7.06,Most banned in first ban phase,102,1,Luna
7.06,Most banned in first ban phase,103,1,Witch Doctor
7.06,Most banned in first ban phase,104,1,Huskar
7.06,Most banned in first ban phase,105,1,Slardar
7.06,Most banned in first ban phase,106,1,Meepo
7.06,Most banned in first ban phase,107,1,Tidehunter
7.06,Most banned in first ban phase,108,0,Mars
7.06,Most banned in first ban phase,109,0,Lion
7.06,Most banned in first ban phase,110,0,Invoker
7.06,Most banned in first ban phase,111,0,Timbersaw
7.06,Most banned in first ban phase,112,0,Riki
7.06,Most banned in first ban phase,113,0,Slark
7.06,Most banned in first ban phase,114,0,Sniper
7.06,Most banned in first ban phase,115,0,Storm Spirit
7.06,Most banned in first ban phase,116,0,Zeus
7.06,Most banned in first ban phase,117,0,Spectre
7.05,Highest winrate,1,75,Zeus
7.05,Highest winrate,2,67,Broodmother
7.05,Highest winrate,3,63,Wraith King
7.05,Highest winrate,4,62,Kunkka
7.05,Highest winrate,5,60,Lycan
7.05,Highest winrate,6,60,Pudge
7.05,Highest winrate,7,59,Bane
7.05,Highest winrate,8,59,Templar Assassin
7.05,Highest winrate,9,58,Storm Spirit
7.05,Highest winrate,10,57,Mirana
7.05,Highest winrate,11,57,Chaos Knight
7.05,Highest winrate,12,57,Treant Protector
7.05,Highest winrate,13,57,Dragon Knight
7.05,Highest winrate,14,57,Clockwerk
7.05,Highest winrate,15,56,Weaver
7.05,Highest winrate,16,56,Crystal Maiden
7.05,Highest winrate,17,56,Omniknight
7.05,Highest winrate,18,56,Slardar
7.05,Highest winrate,19,56,Abaddon
7.05,Highest winrate,20,55,Nyx Assassin
7.05,Highest winrate,21,55,Winter Wyvern
7.05,Highest winrate,22,55,Anti-Mage
7.05,Highest winrate,23,55,Phantom Assassin
7.05,Highest winrate,24,55,Tidehunter
7.05,Highest winrate,25,55,Sven
7.05,Highest winrate,26,54,Bristleback
7.05,Highest winrate,27,54,Enigma
7.05,Highest winrate,28,54,Ember Spirit
7.05,Highest winrate,29,54,Tusk
7.05,Highest winrate,30,54,Ogre Magi
7.05,Highest winrate,31,53,Queen of Pain
7.05,Highest winrate,32,53,Terrorblade
7.05,Highest winrate,33,52,Spectre
7.05,Highest winrate,34,52,Axe
7.05,Highest winrate,35,51,Ursa Warrior
7.05,Highest winrate,36,51,Io
7.05,Highest winrate,37,51,Legion Commander
7.05,Highest winrate,38,51,Timbersaw
7.05,Highest winrate,39,51,Juggernaut
7.05,Highest winrate,40,50,Lone Druid
7.05,Highest winrate,41,50,Gyrocopter
7.05,Highest winrate,42,50,Keeper of the Light
7.05,Highest winrate,43,50,Rubick
7.05,Highest winrate,44,50,Bloodseeker
7.05,Highest winrate,45,50,Chen
7.05,Highest winrate,46,50,Slark
7.05,Highest winrate,47,50,Disruptor
7.05,Highest winrate,48,50,Magnus
7.05,Highest winrate,49,49,Invoker
7.05,Highest winrate,50,49,Dazzle
7.05,Highest winrate,51,49,Dark Seer
7.05,Highest winrate,52,49,Night Stalker
7.05,Highest winrate,53,49,Troll Warlord
7.05,Highest winrate,54,49,Shadow Fiend
7.05,Highest winrate,55,49,Beastmaster
7.05,Highest winrate,56,49,Lina
7.05,Highest winrate,57,48,Nature's Prophet
7.05,Highest winrate,58,48,Sand King
7.05,Highest winrate,59,48,Lifestealer
7.05,Highest winrate,60,48,Tinker
7.05,Highest winrate,61,48,Vengeful Spirit
7.05,Highest winrate,62,47,Monkey King
7.05,Highest winrate,63,47,Warlock
7.05,Highest winrate,64,45,Oracle
7.05,Highest winrate,65,45,Spirit Breaker
7.05,Highest winrate,66,45,Enchantress
7.05,Highest winrate,67,45,Riki
7.05,Highest winrate,68,44,Clinkz
7.05,Highest winrate,69,44,Naga Siren
7.05,Highest winrate,70,44,Doom
7.05,Highest winrate,71,44,Bounty Hunter
7.05,Highest winrate,72,44,Jakiro
7.05,Highest winrate,73,43,Shadow Demon
7.05,Highest winrate,74,43,Earth Spirit
7.05,Highest winrate,75,43,Centaur Warrunner
7.05,Highest winrate,76,43,Brewmaster
7.05,Highest winrate,77,43,Lich
7.05,Highest winrate,78,43,Earthshaker
7.05,Highest winrate,79,42,Lion
7.05,Highest winrate,80,42,Meepo
7.05,Highest winrate,81,42,Batrider
7.05,Highest winrate,82,42,Sniper
7.05,Highest winrate,83,42,Phoenix
7.05,Highest winrate,84,41,Puck
7.05,Highest winrate,85,41,Outworld Devourer
7.05,Highest winrate,86,40,Underlord
7.05,Highest winrate,87,40,Windranger
7.05,Highest winrate,88,40,Drow Ranger
7.05,Highest winrate,89,39,Medusa
7.05,Highest winrate,90,39,Luna
7.05,Highest winrate,91,39,Silencer
7.05,Highest winrate,92,39,Witch Doctor
7.05,Highest winrate,93,39,Shadow Shaman
7.05,Highest winrate,94,38,Skywrath Mage
7.05,Highest winrate,95,38,Death Prophet
7.05,Highest winrate,96,38,Morphling
7.05,Highest winrate,97,38,Venomancer
7.05,Highest winrate,98,37,Alchemist
7.05,Highest winrate,99,36,Tiny
7.05,Highest winrate,100,33,Arc Warden
7.05,Highest winrate,101,33,Viper
7.05,Highest winrate,102,33,Elder Titan
7.05,Highest winrate,103,32,Faceless Void
7.05,Highest winrate,104,29,Leshrac
7.05,Highest winrate,105,29,Pugna
7.05,Highest winrate,106,28,Razor
7.05,Highest winrate,107,27,Visage
7.05,Highest winrate,108,27,Undying
7.05,Most picked,1,52,Crystal Maiden
7.05,Most picked,2,36,Warlock
7.05,Most picked,3,32,Juggernaut
7.05,Most picked,4,31,Lina
7.05,Most picked,5,30,Legion Commander
7.05,Most picked,6,28,Rubick
7.05,Most picked,7,28,Monkey King
7.05,Most picked,8,25,Earth Spirit
7.05,Most picked,9,25,Ember Spirit
7.05,Most picked,10,24,Lifestealer
7.05,Most picked,11,24,Slardar
7.05,Most picked,12,23,Treant Protector
7.05,Most picked,13,21,Templar Assassin
7.05,Most picked,14,19,Nyx Assassin
7.05,Most picked,15,19,Abaddon
7.05,Most picked,16,19,Magnus
7.05,Most picked,17,18,Clockwerk
7.05,Most picked,18,18,Invoker
7.05,Most picked,19,18,Dark Seer
7.05,Most picked,20,18,Disruptor
7.05,Most picked,21,18,Sand King
7.05,Most picked,22,18,Terrorblade
7.05,Most picked,23,17,Ursa Warrior
7.05,Most picked,24,17,Vengeful Spirit
7.05,Most picked,25,17,Shadow Fiend
7.05,Most picked,26,16,Troll Warlord
7.05,Most picked,27,13,Axe
7.05,Most picked,28,13,Dazzle
7.05,Most picked,29,13,Weaver
7.05,Most picked,30,12,Riki
7.05,Most picked,31,12,Slark
7.05,Most picked,32,12,Storm Spirit
7.05,Most picked,33,12,Batrider
7.05,Most picked,34,12,Puck
7.05,Most picked,35,11,Omniknight
7.05,Most picked,36,10,Outworld Devourer
7.05,Most picked,37,10,Tusk
7.05,Most picked,38,9,Witch Doctor
7.05,Most picked,39,9,Keeper of the Light
7.05,Most picked,40,9,Tinker
7.05,Most picked,41,9,Spectre
7.05,Most picked,42,9,Ogre Magi
7.05,Most picked,43,9,Timbersaw
7.05,Most picked,44,9,Centaur Warrunner
7.05,Most picked,45,8,Silencer
7.05,Most picked,46,7,Phoenix
7.05,Most picked,47,6,Earthshaker
7.05,Most picked,48,6,Bristleback
7.05,Most picked,49,6,Phantom Assassin
7.05,Most picked,50,6,Queen of Pain
7.05,Most picked,51,6,Bounty Hunter
7.05,Most picked,52,6,Spirit Breaker
7.05,Most picked,53,6,Kunkka
7.05,Most picked,54,5,Anti-Mage
7.05,Most picked,55,5,Lycan
7.05,Most picked,56,5,Venomancer
7.05,Most picked,57,5,Io
7.05,Most picked,58,5,Pudge
7.05,Most picked,59,5,Enigma
7.05,Most picked,60,5,Alchemist
7.05,Most picked,61,5,Shadow Shaman
7.05,Most picked,62,4,Morphling
7.05,Most picked,63,4,Nature's Prophet
7.05,Most picked,64,4,Night Stalker
7.05,Most picked,65,4,Doom
7.05,Most picked,66,4,Medusa
7.05,Most picked,67,4,Luna
7.05,Most picked,68,4,Beastmaster
7.05,Most picked,69,4,Death Prophet
7.05,Most picked,70,3,Naga Siren
7.05,Most picked,71,3,Wraith King
7.05,Most picked,72,3,Dragon Knight
7.05,Most picked,73,3,Tidehunter
7.05,Most picked,74,3,Lion
7.05,Most picked,75,3,Visage
7.05,Most picked,76,3,Faceless Void
7.05,Most picked,77,3,Clinkz
7.05,Most picked,78,3,Sven
7.05,Most picked,79,3,Windranger
7.05,Most picked,80,3,Sniper
7.05,Most picked,81,2,Phantom Lancer
7.05,Most picked,82,2,Chaos Knight
7.05,Most picked,83,2,Bane
7.05,Most picked,84,2,Razor
7.05,Most picked,85,2,Winter Wyvern
7.05,Most picked,86,2,Jakiro
7.05,Most picked,87,2,Undying
7.05,Most picked,88,1,Brewmaster
7.05,Most picked,89,1,Pugna
7.05,Most picked,90,1,Lich
7.05,Most picked,91,1,Skywrath Mage
7.05,Most picked,92,1,Elder Titan
7.05,Most picked,93,1,Tiny
7.05,Most picked,94,1,Arc Warden
7.05,Most picked,95,1,Bloodseeker
7.05,Most picked,96,1,Drow Ranger
7.05,Most picked,97,1,Enchantress
7.05,Most picked,98,1,Mirana
7.05,Most picked,99,1,Lone Druid
7.05,Most picked,100,1,Shadow Demon
7.05,Most picked,101,1,Oracle
7.05,Most picked,102,1,Broodmother
7.05,Most picked,103,1,Underlord
7.05,Most picked,104,1,Meepo
7.05,Most picked,105,1,Gyrocopter
7.05,Most picked,106,1,Viper
7.05,Most picked,107,1,Leshrac
7.05,Most picked,108,0,Chen
7.05,Most picked,109,0,Zeus
7.05,Most picked,110,0,Ancient Apparition
7.05,Most picked,111,0,Huskar
7.05,Most contested,1,71,Monkey King
7.05,Most contested,2,68,Magnus
7.05,Most contested,3,64,Treant Protector
7.05,Most contested,4,64,Crystal Maiden
7.05,Most contested,5,61,Legion Commander
7.05,Most contested,6,60,Warlock
7.05,Most contested,7,60,Lina
7.05,Most contested,8,57,Juggernaut
7.05,Most contested,9,57,Nyx Assassin
7.05,Most contested,10,55,Lifestealer
7.05,Most contested,11,54,Earth Spirit
7.05,Most contested,12,52,Ember Spirit
7.05,Most contested,13,50,Terrorblade
7.05,Most contested,14,49,Ursa Warrior
7.05,Most contested,15,49,Templar Assassin
7.05,Most contested,16,48,Slardar
7.05,Most contested,17,43,Abaddon
7.05,Most contested,18,38,Shadow Fiend
7.05,Most contested,19,38,Invoker
7.05,Most contested,20,38,Dark Seer
7.05,Most contested,21,34,Riki
7.05,Most contested,22,34,Rubick
7.05,Most contested,23,31,Weaver
7.05,Most contested,24,30,Axe
7.05,Most contested,25,30,Clockwerk
7.05,Most contested,26,30,Troll Warlord
7.05,Most contested,27,29,Tinker
7.05,Most contested,28,28,Vengeful Spirit
7.05,Most contested,29,28,Slark
7.05,Most contested,30,28,Omniknight
7.05,Most contested,31,26,Outworld Devourer
7.05,Most contested,32,25,Io
7.05,Most contested,33,25,Sand King
7.05,Most contested,34,25,Batrider
7.05,Most contested,35,24,Disruptor
7.05,Most contested,36,22,Puck
7.05,Most contested,37,22,Storm Spirit
7.05,Most contested,38,19,Dazzle
7.05,Most contested,39,19,Alchemist
7.05,Most contested,40,19,Keeper of the Light
7.05,Most contested,41,17,Timbersaw
7.05,Most contested,42,16,Spectre
7.05,Most contested,43,15,Silencer
7.05,Most contested,44,14,Naga Siren
7.05,Most contested,45,14,Tusk
7.05,Most contested,46,13,Centaur Warrunner
7.05,Most contested,47,12,Ogre Magi
7.05,Most contested,48,12,Bristleback
7.05,Most contested,49,11,Venomancer
7.05,Most contested,50,10,Phoenix
7.05,Most contested,51,10,Witch Doctor
7.05,Most contested,52,10,Queen of Pain
7.05,Most contested,53,9,Spirit Breaker
7.05,Most contested,54,9,Enigma
7.05,Most contested,55,9,Kunkka
7.05,Most contested,56,9,Phantom Assassin
7.05,Most contested,57,9,Lycan
7.05,Most contested,58,8,Sniper
7.05,Most contested,59,8,Bounty Hunter
7.05,Most contested,60,8,Anti-Mage
7.05,Most contested,61,8,Earthshaker
7.05,Most contested,62,8,Meepo
7.05,Most contested,63,8,Beastmaster
7.05,Most contested,64,7,Medusa
7.05,Most contested,65,7,Nature's Prophet
7.05,Most contested,66,7,Night Stalker
7.05,Most contested,67,7,Morphling
7.05,Most contested,68,7,Shadow Shaman
7.05,Most contested,69,7,Death Prophet
7.05,Most contested,70,6,Pudge
7.05,Most contested,71,5,Doom
7.05,Most contested,72,5,Luna
7.05,Most contested,73,5,Sven
7.05,Most contested,74,4,Wraith King
7.05,Most contested,75,4,Clinkz
7.05,Most contested,76,4,Tidehunter
7.05,Most contested,77,4,Dragon Knight
7.05,Most contested,78,4,Visage
7.05,Most contested,79,4,Faceless Void
7.05,Most contested,80,3,Lion
7.05,Most contested,81,3,Winter Wyvern
7.05,Most contested,82,3,Chaos Knight
7.05,Most contested,83,3,Jakiro
7.05,Most contested,84,3,Razor
7.05,Most contested,85,3,Windranger
7.05,Most contested,86,2,Arc Warden
7.05,Most contested,87,2,Phantom Lancer
7.05,Most contested,88,2,Tiny
7.05,Most contested,89,2,Undying
7.05,Most contested,90,2,Viper
7.05,Most contested,91,2,Mirana
7.05,Most contested,92,2,Bane
7.05,Most contested,93,2,Enchantress
7.05,Most contested,94,1,Lone Druid
7.05,Most contested,95,1,Ancient Apparition
7.05,Most contested,96,1,Broodmother
7.05,Most contested,97,1,Lich
7.05,Most contested,98,1,Underlord
7.05,Most contested,99,1,Shadow Demon
7.05,Most contested,100,1,Oracle
7.05,Most contested,101,1,Leshrac
7.05,Most contested,102,1,Elder Titan
7.05,Most contested,103,1,Gyrocopter
7.05,Most contested,104,1,Pugna
7.05,Most contested,105,1,Drow Ranger
7.05,Most contested,106,1,Bloodseeker
7.05,Most contested,107,1,Huskar
7.05,Most contested,108,1,Zeus
7.05,Most contested,109,1,Chen
7.05,Most contested,110,1,Skywrath Mage
7.05,Most contested,111,1,Brewmaster
7.05,Most contested,112,0,Necrophos
7.05,Most banned,1,49,Magnus
7.05,Most banned,2,42,Monkey King
7.05,Most banned,3,41,Treant Protector
7.05,Most banned,4,38,Nyx Assassin
7.05,Most banned,5,32,Ursa Warrior
7.05,Most banned,6,32,Terrorblade
7.05,Most banned,7,31,Lifestealer
7.05,Most banned,8,31,Legion Commander
7.05,Most banned,9,29,Earth Spirit
7.05,Most banned,10,29,Lina
7.05,Most banned,11,29,Templar Assassin
7.05,Most banned,12,27,Ember Spirit
7.05,Most banned,13,25,Slardar
7.05,Most banned,14,25,Juggernaut
7.05,Most banned,15,24,Abaddon
7.05,Most banned,16,24,Warlock
7.05,Most banned,17,22,Riki
7.05,Most banned,18,21,Shadow Fiend
7.05,Most banned,19,20,Io
7.05,Most banned,20,20,Tinker
7.05,Most banned,21,20,Dark Seer
7.05,Most banned,22,19,Invoker
7.05,Most banned,23,18,Weaver
7.05,Most banned,24,17,Omniknight
7.05,Most banned,25,16,Outworld Devourer
7.05,Most banned,26,16,Slark
7.05,Most banned,27,16,Axe
7.05,Most banned,28,14,Alchemist
7.05,Most banned,29,14,Troll Warlord
7.05,Most banned,30,13,Clockwerk
7.05,Most banned,31,13,Batrider
7.05,Most banned,32,13,Crystal Maiden
7.05,Most banned,33,11,Vengeful Spirit
7.05,Most banned,34,10,Puck
7.05,Most banned,35,10,Naga Siren
7.05,Most banned,36,10,Storm Spirit
7.05,Most banned,37,10,Keeper of the Light
7.05,Most banned,38,8,Timbersaw
7.05,Most banned,39,7,Silencer
7.05,Most banned,40,7,Sand King
7.05,Most banned,41,7,Meepo
7.05,Most banned,42,7,Spectre
7.05,Most banned,43,6,Disruptor
7.05,Most banned,44,6,Bristleback
7.05,Most banned,45,6,Rubick
7.05,Most banned,46,5,Dazzle
7.05,Most banned,47,5,Venomancer
7.05,Most banned,48,5,Sniper
7.05,Most banned,49,4,Beastmaster
7.05,Most banned,50,4,Tusk
7.05,Most banned,51,4,Centaur Warrunner
7.05,Most banned,52,4,Queen of Pain
7.05,Most banned,53,4,Lycan
7.05,Most banned,54,4,Enigma
7.05,Most banned,55,3,Morphling
7.05,Most banned,56,3,Ogre Magi
7.05,Most banned,57,3,Nature's Prophet
7.05,Most banned,58,3,Phoenix
7.05,Most banned,59,3,Medusa
7.05,Most banned,60,3,Anti-Mage
7.05,Most banned,61,3,Phantom Assassin
7.05,Most banned,62,3,Death Prophet
7.05,Most banned,63,2,Kunkka
7.05,Most banned,64,2,Spirit Breaker
7.05,Most banned,65,2,Night Stalker
7.05,Most banned,66,2,Sven
7.05,Most banned,67,2,Bounty Hunter
7.05,Most banned,68,1,No Ban
7.05,Most banned,69,1,Lion
7.05,Most banned,70,1,Visage
7.05,Most banned,71,1,Drow Ranger
7.05,Most banned,72,1,Enchantress
7.05,Most banned,73,1,Phantom Lancer
7.05,Most banned,74,1,Bloodseeker
7.05,Most banned,75,1,Wraith King
7.05,Most banned,76,1,Tidehunter
7.05,Most banned,77,1,Huskar
7.05,Most banned,78,1,Witch Doctor
7.05,Most banned,79,1,Doom
7.05,Most banned,80,1,Pugna
7.05,Most banned,81,1,Bane
7.05,Most banned,82,1,Earthshaker
7.05,Most banned,83,1,Luna
7.05,Most banned,84,1,Viper
7.05,Most banned,85,1,Brewmaster
7.05,Most banned,86,1,Shadow Shaman
7.05,Most banned,87,1,Razor
7.05,Most banned,88,1,Winter Wyvern
7.05,Most banned,89,1,Ancient Apparition
7.05,Most banned,90,1,Lone Druid
7.05,Most banned,91,1,Clinkz
7.05,Most banned,92,1,Faceless Void
7.05,Most banned,93,1,Pudge
7.05,Most banned,94,1,Broodmother
7.05,Most banned,95,1,Chaos Knight
7.05,Most banned,96,1,Tiny
7.05,Most banned,97,1,Jakiro
7.05,Most banned,98,1,Dragon Knight
7.05,Most banned,99,1,Undying
7.05,Most banned,100,0,Techies
7.05,Most banned,101,0,Underlord
7.05,Most banned,102,0,Arc Warden
7.05,Most banned,103,0,Oracle
7.05,Most banned,104,0,Mirana
7.05,Most banned,105,0,Leshrac
7.05,Most banned,106,0,Lich
7.05,Most banned,107,0,Necrophos
7.05,Most banned,108,0,Shadow Demon
7.05,Most banned,109,0,Zeus
7.05,Most banned,110,0,Skywrath Mage
7.05,Most banned,111,0,Chen
7.05,Most banned,112,0,Windranger
7.05,Most first-picked,1,14,Monkey King
7.05,Most first-picked,2,13,Crystal Maiden
7.05,Most first-picked,3,12,Treant Protector
7.05,Most first-picked,4,10,Warlock
7.05,Most first-picked,5,7,Magnus
7.05,Most first-picked,6,6,Earth Spirit
7.05,Most first-picked,7,6,Slardar
7.05,Most first-picked,8,5,Nyx Assassin
7.05,Most first-picked,9,4,Legion Commander
7.05,Most first-picked,10,3,Clockwerk
7.05,Most first-picked,11,2,Io
7.05,Most first-picked,12,2,Lifestealer
7.05,Most first-picked,13,2,Abaddon
7.05,Most first-picked,14,1,Rubick
7.05,Most first-picked,15,1,Ogre Magi
7.05,Most first-picked,16,1,Batrider
7.05,Most first-picked,17,1,Tusk
7.05,Most first-picked,18,1,Dark Seer
7.05,Most first-picked,19,1,Keeper of the Light
7.05,Most first-picked,20,1,Weaver
7.05,Most first-picked,21,1,Juggernaut
7.05,Most first-picked,22,1,Lina
7.05,Most first-picked,23,1,Sand King
7.05,Most first-picked,24,1,Riki
7.05,Most first-picked,25,1,Vengeful Spirit
7.05,Most first-picked,26,0,Ember Spirit
7.05,Most first-picked,27,0,Doom
7.05,Most first-picked,28,0,Centaur Warrunner
7.05,Most first-picked,29,0,Spirit Breaker
7.05,Most first-picked,30,0,Alchemist
7.05,Most first-picked,31,0,Lion
7.05,Most first-picked,32,0,Omniknight
7.05,Most first-picked,33,0,Phoenix
7.05,Most first-picked,34,0,Terrorblade
7.05,Most first-picked,35,0,Axe
7.05,Most first-picked,36,0,Beastmaster
7.05,Most first-picked,37,0,Bounty Hunter
7.05,Most first-picked,38,0,Kunkka
7.05,Most first-picked,39,0,Ursa Warrior
7.05,Most first-picked,40,0,Templar Assassin
7.05,Most first-picked,41,0,Disruptor
7.05,Most first-picked,42,0,Visage
7.05,Most first-picked,43,0,Dazzle
7.05,Most first-picked,44,0,Naga Siren
7.05,Most banned in first ban phase,1,40,Monkey King
7.05,Most banned in first ban phase,2,40,Magnus
7.05,Most banned in first ban phase,3,38,Treant Protector
7.05,Most banned in first ban phase,4,27,Nyx Assassin
7.05,Most banned in first ban phase,5,21,Earth Spirit
7.05,Most banned in first ban phase,6,19,Io
7.05,Most banned in first ban phase,7,19,Slardar
7.05,Most banned in first ban phase,8,16,Abaddon
7.05,Most banned in first ban phase,9,16,Legion Commander
7.05,Most banned in first ban phase,10,15,Warlock
